track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy,psi_rad,length,width
32,319,31900,car,-24.9137,-14.5022,2.214,0.1232,0.0556,4.37,1.77
32,320,32000,car,-24.6966,-14.4903,2.127,0.1163,0.0546,4.37,1.77
32,321,32100,car,-24.4879,-14.479,2.0472,0.1094,0.0534,4.37,1.77
32,322,32200,car,-24.2867,-14.4684,1.9762,0.1026,0.0519,4.37,1.77
32,323,32300,car,-24.0921,-14.4584,1.9162,0.0969,0.0505,4.37,1.77
32,324,32400,car,-23.9029,-14.4489,1.8682,0.0926,0.0495,4.37,1.77
32,325,32500,car,-23.7179,-14.4399,1.8323,0.0889,0.0485,4.37,1.77
32,326,32600,car,-23.5358,-14.4311,1.8095,0.0862,0.0476,4.37,1.77
32,327,32700,car,-23.3553,-14.4225,1.8004,0.0851,0.0473,4.37,1.77
32,328,32800,car,-23.175,-14.414,1.8056,0.0861,0.0476,4.37,1.77
32,329,32900,car,-22.9934,-14.4052,1.8258,0.0885,0.0484,4.37,1.77
32,330,33000,car,-22.8091,-14.3962,1.8605,0.0925,0.0497,4.37,1.77
32,331,33100,car,-22.6206,-14.3867,1.909,0.0975,0.051,4.37,1.77
32,332,33200,car,-22.4266,-14.3767,1.9714,0.1024,0.0519,4.37,1.77
32,333,33300,car,-22.2257,-14.3662,2.047,0.1067,0.0521,4.37,1.77
32,334,33400,car,-22.0167,-14.3554,2.1337,0.1102,0.0516,4.37,1.77
32,335,33500,car,-21.7985,-14.3442,2.2302,0.1139,0.051,4.37,1.77
32,336,33600,car,-21.5702,-14.3326,2.3349,0.1177,0.0504,4.37,1.77
32,337,33700,car,-21.3312,-14.3207,2.4459,0.1214,0.0496,4.37,1.77
32,338,33800,car,-21.0808,-14.3083,2.5607,0.1251,0.0488,4.37,1.77
32,339,33900,car,-20.8189,-14.2956,2.677,0.1288,0.0481,4.37,1.77
32,340,34000,car,-20.5454,-14.2826,2.7932,0.1321,0.0473,4.37,1.77
32,341,34100,car,-20.2604,-14.2692,2.9071,0.1355,0.0466,4.37,1.77
32,342,34200,car,-19.9642,-14.2555,3.0167,0.1392,0.0461,4.37,1.77
32,343,34300,car,-19.6574,-14.2414,3.1203,0.1434,0.0459,4.37,1.77
32,344,34400,car,-19.3405,-14.2268,3.2173,0.1479,0.0459,4.37,1.77
32,345,34500,car,-19.0143,-14.2118,3.307,0.1528,0.0462,4.37,1.77
32,346,34600,car,-18.6795,-14.1962,3.3879,0.1578,0.0465,4.37,1.77
32,347,34700,car,-18.3371,-14.1802,3.4599,0.1626,0.047,4.37,1.77
32,348,34800,car,-17.988,-14.1637,3.5234,0.1672,0.0474,4.37,1.77
32,349,34900,car,-17.6329,-14.1468,3.5787,0.1713,0.0478,4.37,1.77
32,350,35000,car,-17.2726,-14.1295,3.6269,0.1748,0.0482,4.37,1.77
32,351,35100,car,-16.9078,-14.1119,3.6694,0.1777,0.0484,4.37,1.77
32,352,35200,car,-16.5389,-14.094,3.7075,0.1799,0.0485,4.37,1.77
32,353,35300,car,-16.1664,-14.0759,3.7422,0.1813,0.0484,4.37,1.77
32,354,35400,car,-15.7906,-14.0578,3.7738,0.1819,0.0482,4.37,1.77
32,355,35500,car,-15.4118,-14.0396,3.8027,0.1816,0.0477,4.37,1.77
32,356,35600,car,-15.0302,-14.0215,3.8297,0.1805,0.0471,4.37,1.77
32,357,35700,car,-14.646,-14.0036,3.8551,0.1787,0.0463,4.37,1.77
32,358,35800,car,-14.2592,-13.9858,3.8804,0.1766,0.0455,4.37,1.77
32,359,35900,car,-13.8698,-13.9683,3.9064,0.1734,0.0444,4.37,1.77
32,360,36000,car,-13.4778,-13.9512,3.9333,0.1683,0.0428,4.37,1.77
32,361,36100,car,-13.0831,-13.9347,3.9615,0.161,0.0406,4.37,1.77
32,362,36200,car,-12.6855,-13.9191,3.9915,0.1511,0.0378,4.37,1.77
32,363,36300,car,-12.2847,-13.9046,4.0236,0.1391,0.0345,4.37,1.77
32,364,36400,car,-11.8806,-13.8914,4.0579,0.1255,0.0309,4.37,1.77
32,365,36500,car,-11.473,-13.8795,4.0937,0.1116,0.0273,4.37,1.77
32,366,36600,car,-11.0618,-13.8691,4.131,0.0981,0.0237,4.37,1.77
32,367,36700,car,-10.6468,-13.8599,4.1698,0.0853,0.0205,4.37,1.77
32,368,36800,car,-10.2278,-13.852,4.2103,0.0731,0.0174,4.37,1.77
32,369,36900,car,-9.8046,-13.8452,4.2521,0.0614,0.0144,4.37,1.77
32,370,37000,car,-9.3773,-13.8397,4.2942,0.0496,0.0115,4.37,1.77
32,371,37100,car,-8.9458,-13.8353,4.3361,0.0376,0.0087,4.37,1.77
32,372,37200,car,-8.5102,-13.8322,4.3768,0.0252,0.0058,4.37,1.77
32,373,37300,car,-8.0706,-13.8303,4.4152,0.0128,0.0029,4.37,1.77
32,374,37400,car,-7.6273,-13.8296,4.451,0.0009,0.0002,4.37,1.77
32,375,37500,car,-7.1805,-13.8301,4.4838,-0.0102,-0.0023,4.37,1.77
32,376,37600,car,-6.7306,-13.8316,4.5138,-0.0212,-0.0047,4.37,1.77
32,377,37700,car,-6.2778,-13.8343,4.542,-0.0318,-0.007,4.37,1.77
32,378,37800,car,-5.8223,-13.838,4.5692,-0.042,-0.0092,4.37,1.77
32,379,37900,car,-5.364,-13.8427,4.5954,-0.0522,-0.0113,4.37,1.77
32,380,38000,car,-4.9032,-13.8484,4.6213,-0.0628,-0.0136,4.37,1.77
32,381,38100,car,-4.4398,-13.8553,4.6478,-0.0747,-0.0161,4.37,1.77
32,382,38200,car,-3.9736,-13.8635,4.6758,-0.0882,-0.0189,4.37,1.77
32,383,38300,car,-3.5045,-13.8731,4.7061,-0.1038,-0.022,4.37,1.77
32,384,38400,car,-3.0322,-13.8843,4.7392,-0.1216,-0.0257,4.37,1.77
32,385,38500,car,-2.5565,-13.8975,4.775,-0.1416,-0.0296,4.37,1.77
32,386,38600,car,-2.0771,-13.9127,4.8124,-0.163,-0.0339,4.37,1.77
32,387,38700,car,-1.594,-13.9302,4.8507,-0.1856,-0.0382,4.37,1.77
32,388,38800,car,-1.107,-13.9499,4.8892,-0.2096,-0.0428,4.37,1.77
32,389,38900,car,-0.6162,-13.9722,4.9267,-0.2354,-0.0477,4.37,1.77
32,390,39000,car,-0.1217,-13.9971,4.9628,-0.2631,-0.053,4.37,1.77
32,391,39100,car,0.3763,-14.0249,4.9975,-0.2927,-0.0585,4.37,1.77
32,392,39200,car,0.8777,-14.0557,5.0309,-0.3233,-0.0642,4.37,1.77
32,393,39300,car,1.3824,-14.0896,5.0629,-0.3547,-0.0699,4.37,1.77
32,394,39400,car,1.8902,-14.1267,5.0932,-0.387,-0.0758,4.37,1.77
32,395,39500,car,2.4009,-14.167,5.1209,-0.4201,-0.0819,4.37,1.77
32,396,39600,car,2.9142,-14.2108,5.1457,-0.4551,-0.0882,4.37,1.77
32,397,39700,car,3.4299,-14.2581,5.1675,-0.4922,-0.095,4.37,1.77
32,398,39800,car,3.9476,-14.3093,5.1862,-0.5309,-0.102,4.37,1.77
32,399,39900,car,4.467,-14.3644,5.2021,-0.5705,-0.1092,4.37,1.77
32,400,40000,car,4.9878,-14.4234,5.2148,-0.6103,-0.1165,4.37,1.77
32,401,40100,car,5.5098,-14.4864,5.2241,-0.6505,-0.1239,4.37,1.77
32,402,40200,car,6.0325,-14.5535,5.2296,-0.6913,-0.1314,4.37,1.77
32,403,40300,car,6.5555,-14.6248,5.2317,-0.7333,-0.1393,4.37,1.77
32,404,40400,car,7.0787,-14.7003,5.2306,-0.7769,-0.1474,4.37,1.77
32,405,40500,car,7.6015,-14.7802,5.2261,-0.8217,-0.156,4.37,1.77
32,406,40600,car,8.1237,-14.8647,5.2188,-0.8678,-0.1648,4.37,1.77
32,407,40700,car,8.6451,-14.9538,5.2095,-0.9154,-0.1739,4.37,1.77
32,408,40800,car,9.1656,-15.0478,5.1987,-0.9644,-0.1834,4.37,1.77
32,409,40900,car,9.6848,-15.1467,5.1866,-1.0138,-0.193,4.37,1.77
32,410,41000,car,10.2028,-15.2506,5.1738,-1.063,-0.2026,4.37,1.77
32,411,41100,car,10.7196,-15.3594,5.1612,-1.1127,-0.2123,4.37,1.77
32,412,41200,car,11.2351,-15.4732,5.1486,-1.163,-0.2222,4.37,1.77
32,413,41300,car,11.7493,-15.592,5.1364,-1.2131,-0.2319,4.37,1.77
32,414,41400,car,12.2624,-15.7157,5.1254,-1.2621,-0.2414,4.37,1.77
32,415,41500,car,12.7745,-15.8443,5.1163,-1.3101,-0.2507,4.37,1.77
32,416,41600,car,13.2858,-15.9777,5.1091,-1.358,-0.2598,4.37,1.77
32,417,41700,car,13.7964,-16.1159,5.1036,-1.4055,-0.2687,4.37,1.77
32,418,41800,car,14.3066,-16.2588,5.0994,-1.452,-0.2774,4.37,1.77
32,419,41900,car,14.8163,-16.4063,5.096,-1.4977,-0.2859,4.37,1.77
32,420,42000,car,15.3258,-16.5583,5.0927,-1.5435,-0.2943,4.37,1.77
32,421,42100,car,15.8349,-16.715,5.0892,-1.59,-0.3028,4.37,1.77
32,422,42200,car,16.3436,-16.8764,5.0848,-1.6375,-0.3116,4.37,1.77
32,423,42300,car,16.8518,-17.0425,5.0792,-1.6857,-0.3205,4.37,1.77
32,424,42400,car,17.3593,-17.2135,5.0721,-1.7346,-0.3295,4.37,1.77
32,425,42500,car,17.8661,-17.3895,5.0637,-1.7837,-0.3387,4.37,1.77
32,426,42600,car,18.372,-17.5703,5.0544,-1.8323,-0.3478,4.37,1.77
32,427,42700,car,18.8769,-17.7559,5.0437,-1.8799,-0.3568,4.37,1.77
32,428,42800,car,19.3806,-17.9462,5.0305,-1.9265,-0.3657,4.37,1.77
32,429,42900,car,19.8829,-18.1411,5.0146,-1.9724,-0.3747,4.37,1.77
32,430,43000,car,20.3835,-18.3407,4.9966,-2.0191,-0.384,4.37,1.77
32,431,43100,car,20.8821,-18.545,4.9766,-2.0665,-0.3936,4.37,1.77
32,432,43200,car,21.3787,-18.754,4.9547,-2.1147,-0.4034,4.37,1.77
32,433,43300,car,21.873,-18.968,4.9312,-2.1647,-0.4136,4.37,1.77
32,434,43400,car,22.3648,-19.1871,4.9053,-2.2165,-0.4244,4.37,1.77
32,435,43500,car,22.8539,-19.4114,4.8763,-2.2692,-0.4355,4.37,1.77
32,436,43600,car,23.3399,-19.6409,4.8447,-2.3225,-0.447,4.37,1.77
32,437,43700,car,23.8227,-19.8759,4.8107,-2.3769,-0.4589,4.37,1.77
32,438,43800,car,24.3019,-20.1164,4.7742,-2.432,-0.4711,4.37,1.77
32,439,43900,car,24.7774,-20.3623,4.7357,-2.4868,-0.4835,4.37,1.77
32,440,44000,car,25.249,-20.6137,4.6948,-2.5414,-0.4962,4.37,1.77
32,441,44100,car,25.7162,-20.8706,4.651,-2.5961,-0.5091,4.37,1.77
32,442,44200,car,26.179,-21.1329,4.6038,-2.6512,-0.5225,4.37,1.77
32,443,44300,car,26.6368,-21.4008,4.553,-2.7064,-0.5363,4.37,1.77
32,444,44400,car,27.0895,-21.6742,4.4995,-2.7618,-0.5505,4.37,1.77
32,445,44500,car,27.5366,-21.9532,4.4439,-2.8175,-0.565,4.37,1.77
32,446,44600,car,27.9782,-22.2377,4.3875,-2.873,-0.5798,4.37,1.77
32,447,44700,car,28.4141,-22.5278,4.331,-2.9287,-0.5946,4.37,1.77
32,448,44800,car,28.8444,-22.8235,4.2741,-2.9851,-0.6097,4.37,1.77
32,449,44900,car,29.2689,-23.1249,4.217,-3.0422,-0.625,4.37,1.77
32,450,45000,car,29.6878,-23.432,4.161,-3.0996,-0.6402,4.37,1.77
32,451,45100,car,30.1012,-23.7448,4.1062,-3.1568,-0.6554,4.37,1.77
32,452,45200,car,30.5091,-24.0633,4.0523,-3.2134,-0.6705,4.37,1.77
32,453,45300,car,30.9117,-24.3874,3.9988,-3.2686,-0.6853,4.37,1.77
32,454,45400,car,31.3089,-24.7169,3.9457,-3.3214,-0.6997,4.37,1.77
32,455,45500,car,31.7009,-25.0515,3.8937,-3.371,-0.7136,4.37,1.77
32,456,45600,car,32.0877,-25.3909,3.8436,-3.4161,-0.7266,4.37,1.77
32,457,45700,car,32.4697,-25.7344,3.7967,-3.4556,-0.7384,4.37,1.77
32,458,45800,car,32.8473,-26.0817,3.7538,-3.4889,-0.7488,4.37,1.77
32,459,45900,car,33.2207,-26.4319,3.7158,-3.5151,-0.7577,4.37,1.77
32,460,46000,car,33.5907,-26.7844,3.6839,-3.5345,-0.7647,4.37,1.77
32,461,46100,car,33.9579,-27.1385,3.6589,-3.5479,-0.77,4.37,1.77
32,462,46200,car,34.3229,-27.4937,3.641,-3.557,-0.7737,4.37,1.77
32,463,46300,car,34.6864,-27.8497,3.6304,-3.5629,-0.776,4.37,1.77
32,464,46400,car,35.0492,-28.2061,3.6258,-3.5658,-0.7771,4.37,1.77
32,465,46500,car,35.4118,-28.5628,3.6246,-3.5665,-0.7773,4.37,1.77
33,331,33100,car,43.8823,7.9561,-2.5949,0.0356,3.1279,4.59,1.85
33,332,33200,car,43.6171,7.9611,-2.7085,0.0647,3.1177,4.59,1.85
33,333,33300,car,43.3402,7.9692,-2.8298,0.0964,3.1075,4.59,1.85
33,334,33400,car,43.0506,7.9806,-2.9614,0.1314,3.0972,4.59,1.85
33,335,33500,car,42.7474,7.9957,-3.1029,0.1705,3.0867,4.59,1.85
33,336,33600,car,42.4296,8.0149,-3.2528,0.2139,3.0759,4.59,1.85
33,337,33700,car,42.0966,8.0387,-3.4087,0.2621,3.0648,4.59,1.85
33,338,33800,car,41.7478,8.0676,-3.5674,0.3156,3.0533,4.59,1.85
33,339,33900,car,41.3831,8.102,-3.7263,0.374,3.0416,4.59,1.85
33,340,34000,car,41.0026,8.1426,-3.8836,0.4369,3.0296,4.59,1.85
33,341,34100,car,40.6065,8.1896,-4.0383,0.5034,3.0176,4.59,1.85
33,342,34200,car,40.1951,8.2434,-4.1904,0.5726,3.0058,4.59,1.85
33,343,34300,car,39.7685,8.3043,-4.3397,0.6443,2.9942,4.59,1.85
33,344,34400,car,39.3273,8.3724,-4.4861,0.7188,2.9827,4.59,1.85
33,345,34500,car,38.8715,8.4481,-4.6296,0.7957,2.9714,4.59,1.85
33,346,34600,car,38.4015,8.5316,-4.7702,0.8734,2.9605,4.59,1.85
33,347,34700,car,37.9175,8.6227,-4.9086,0.9497,2.9505,4.59,1.85
33,348,34800,car,37.4199,8.7213,-5.045,1.0222,2.9417,4.59,1.85
33,349,34900,car,36.9086,8.8269,-5.1794,1.0895,2.9343,4.59,1.85
33,350,35000,car,36.3841,8.939,-5.3119,1.1511,2.9282,4.59,1.85
33,351,35100,car,35.8463,9.0568,-5.443,1.2059,2.9236,4.59,1.85
33,352,35200,car,35.2955,9.1797,-5.5738,1.2527,2.9205,4.59,1.85
33,353,35300,car,34.7315,9.3069,-5.7052,1.2911,2.919,4.59,1.85
33,354,35400,car,34.1544,9.4375,-5.8366,1.32,2.9192,4.59,1.85
33,355,35500,car,33.5642,9.5704,-5.9676,1.3381,2.921,4.59,1.85
33,356,35600,car,32.9609,9.7045,-6.0985,1.3447,2.9246,4.59,1.85
33,357,35700,car,32.3446,9.8387,-6.229,1.339,2.9299,4.59,1.85
33,358,35800,car,31.7152,9.9716,-6.3587,1.319,2.9371,4.59,1.85
33,359,35900,car,31.0729,10.1017,-6.4871,1.2833,2.9463,4.59,1.85
33,360,36000,car,30.4178,10.2274,-6.6143,1.2312,2.9576,4.59,1.85
33,361,36100,car,29.7501,10.3471,-6.7395,1.1624,2.9708,4.59,1.85
33,362,36200,car,29.0701,10.4591,-6.8617,1.0768,2.9859,4.59,1.85
33,363,36300,car,28.3779,10.5616,-6.9809,0.974,3.003,4.59,1.85
33,364,36400,car,27.674,10.6531,-7.0973,0.8546,3.0218,4.59,1.85
33,365,36500,car,26.9586,10.7317,-7.2102,0.7193,3.0422,4.59,1.85
33,366,36600,car,26.2322,10.7961,-7.3196,0.5687,3.064,4.59,1.85
33,367,36700,car,25.4949,10.8447,-7.425,0.4027,3.0874,4.59,1.85
33,368,36800,car,24.7474,10.8759,-7.5263,0.2216,3.1122,4.59,1.85
33,369,36900,car,23.9899,10.8883,-7.6233,0.0264,3.1381,4.59,1.85
33,370,37000,car,23.2229,10.8806,-7.7158,-0.1816,-3.1181,4.59,1.85
33,371,37100,car,22.447,10.8515,-7.8033,-0.4002,-3.0903,4.59,1.85
33,372,37200,car,21.6625,10.8001,-7.8853,-0.6279,-3.0621,4.59,1.85
33,373,37300,car,20.8702,10.7256,-7.9623,-0.863,-3.0336,4.59,1.85
33,374,37400,car,20.0703,10.6272,-8.0346,-1.1035,-3.0051,4.59,1.85
33,375,37500,car,19.2635,10.5047,-8.1016,-1.3477,-2.9768,4.59,1.85
33,376,37600,car,18.4503,10.3576,-8.1623,-1.5939,-2.9487,4.59,1.85
33,377,37700,car,17.6314,10.1859,-8.2161,-1.8394,-2.9213,4.59,1.85
33,378,37800,car,16.8074,9.9899,-8.2632,-2.082,-2.8948,4.59,1.85
33,379,37900,car,15.9791,9.7698,-8.3042,-2.3198,-2.8692,4.59,1.85
33,380,38000,car,15.1469,9.5262,-8.3392,-2.5516,-2.8447,4.59,1.85
33,381,38100,car,14.3115,9.2599,-8.3691,-2.7752,-2.8214,4.59,1.85
33,382,38200,car,13.4733,8.9716,-8.3946,-2.9895,-2.7995,4.59,1.85
33,383,38300,car,12.6328,8.6625,-8.4163,-3.1929,-2.779,4.59,1.85
33,384,38400,car,11.7902,8.3337,-8.4353,-3.3836,-2.7601,4.59,1.85
33,385,38500,car,10.9458,7.9865,-8.4532,-3.5606,-2.7429,4.59,1.85
33,386,38600,car,10.0995,7.6223,-8.4713,-3.7232,-2.7275,4.59,1.85
33,387,38700,car,9.2514,7.2426,-8.4906,-3.8713,-2.7138,4.59,1.85
33,388,38800,car,8.4013,6.8487,-8.5117,-4.0048,-2.7018,4.59,1.85
33,389,38900,car,7.549,6.4423,-8.5357,-4.1233,-2.6916,4.59,1.85
33,390,39000,car,6.694,6.0249,-8.5639,-4.2256,-2.6832,4.59,1.85
33,391,39100,car,5.8359,5.598,-8.5976,-4.312,-2.6767,4.59,1.85
33,392,39200,car,4.9741,5.1633,-8.6376,-4.3831,-2.672,4.59,1.85
33,393,39300,car,4.1081,4.7222,-8.684,-4.4392,-2.669,4.59,1.85
33,394,39400,car,3.237,4.2761,-8.7374,-4.4812,-2.6677,4.59,1.85
33,395,39500,car,2.3602,3.8266,-8.7977,-4.5101,-2.6679,4.59,1.85
33,396,39600,car,1.4771,3.3747,-8.8648,-4.5267,-2.6695,4.59,1.85
33,397,39700,car,0.5869,2.9218,-8.9385,-4.5315,-2.6724,4.59,1.85
33,398,39800,car,-0.3109,2.469,-9.0183,-4.5246,-2.6766,4.59,1.85
33,399,39900,car,-1.217,2.0175,-9.1042,-4.5056,-2.682,4.59,1.85
33,400,40000,car,-2.132,1.5685,-9.1959,-4.4752,-2.6887,4.59,1.85
33,401,40100,car,-3.0564,1.123,-9.292,-4.4352,-2.6963,4.59,1.85
33,402,40200,car,-3.9906,0.6819,-9.391,-4.3863,-2.7046,4.59,1.85
33,403,40300,car,-4.9347,0.2461,-9.4915,-4.3286,-2.7137,4.59,1.85
33,404,40400,car,-5.8889,-0.1835,-9.5931,-4.2632,-2.7234,4.59,1.85
33,405,40500,car,-6.8534,-0.6062,-9.6953,-4.1917,-2.7335,4.59,1.85
33,406,40600,car,-7.828,-1.0216,-9.7972,-4.1151,-2.7439,4.59,1.85
33,407,40700,car,-8.8127,-1.429,-9.8974,-4.0345,-2.7545,4.59,1.85
33,408,40800,car,-9.8074,-1.8283,-9.9954,-3.9509,-2.7652,4.59,1.85
33,409,40900,car,-10.8116,-2.2191,-10.0902,-3.8642,-2.7759,4.59,1.85
33,410,41000,car,-11.8252,-2.601,-10.1812,-3.7738,-2.7866,4.59,1.85
33,411,41100,car,-12.8477,-2.9737,-10.2688,-3.6801,-2.7975,4.59,1.85
33,412,41200,car,-13.8788,-3.3368,-10.3536,-3.5831,-2.8084,4.59,1.85
33,413,41300,car,-14.9183,-3.6901,-10.4359,-3.4824,-2.8195,4.59,1.85
33,414,41400,car,-15.9658,-4.0331,-10.5152,-3.3779,-2.8308,4.59,1.85
33,415,41500,car,-17.0211,-4.3655,-10.5905,-3.2692,-2.8422,4.59,1.85
33,416,41600,car,-18.0837,-4.6868,-10.6615,-3.1568,-2.8537,4.59,1.85
33,417,41700,car,-19.1532,-4.9967,-10.7279,-3.0414,-2.8653,4.59,1.85
33,418,41800,car,-20.229,-5.2949,-10.7889,-2.9236,-2.877,4.59,1.85
33,419,41900,car,-21.3107,-5.5814,-10.844,-2.8053,-2.8884,4.59,1.85
33,420,42000,car,-22.3975,-5.8561,-10.8928,-2.6887,-2.8996,4.59,1.85
33,421,42100,car,-23.4889,-6.1193,-10.9344,-2.5763,-2.9102,4.59,1.85
33,422,42200,car,-24.584,-6.3717,-10.9687,-2.4707,-2.92,4.59,1.85
33,423,42300,car,-25.6823,-6.6139,-10.9962,-2.3739,-2.929,4.59,1.85
33,424,42400,car,-26.783,-6.847,-11.0175,-2.2872,-2.9369,4.59,1.85
33,425,42500,car,-27.8855,-7.0719,-11.0335,-2.2116,-2.9438,4.59,1.85
33,426,42600,car,-28.9894,-7.2899,-11.0451,-2.1488,-2.9494,4.59,1.85
33,427,42700,car,-30.0943,-7.5024,-11.0529,-2.1001,-2.9538,4.59,1.85
33,428,42800,car,-31.1999,-7.7107,-11.0578,-2.0662,-2.9569,4.59,1.85
33,429,42900,car,-32.3058,-7.9163,-11.0604,-2.0456,-2.9587,4.59,1.85
33,430,43000,car,-33.4119,-8.1203,-11.0616,-2.0354,-2.9596,4.59,1.85
33,431,43100,car,-34.5181,-8.3237,-11.0619,-2.0325,-2.9599,4.59,1.85
34,350,35000,car,38.6335,-28.0137,-0.7422,0.9376,2.2404,4.67,1.87
34,351,35100,car,38.5594,-27.9194,-0.7388,0.9485,2.2325,4.67,1.87
34,352,35200,car,38.4857,-27.824,-0.7355,0.9597,2.2247,4.67,1.87
34,353,35300,car,38.4123,-27.7274,-0.7323,0.9708,2.217,4.67,1.87
34,354,35400,car,38.3392,-27.6298,-0.7294,0.9816,2.2099,4.67,1.87
34,355,35500,car,38.2664,-27.5312,-0.7273,0.9912,2.2038,4.67,1.87
34,356,35600,car,38.1937,-27.4316,-0.7266,0.9996,2.1993,4.67,1.87
34,357,35700,car,38.121,-27.3313,-0.728,1.0075,2.1965,4.67,1.87
34,358,35800,car,38.048,-27.2301,-0.7313,1.0152,2.1951,4.67,1.87
34,359,35900,car,37.9747,-27.1283,-0.7352,1.0223,2.1943,4.67,1.87
34,360,36000,car,37.901,-27.0258,-0.7384,1.0278,2.1938,4.67,1.87
34,361,36100,car,37.8271,-26.9228,-0.7397,1.031,2.1931,4.67,1.87
34,362,36200,car,37.7532,-26.8197,-0.7383,1.0318,2.1919,4.67,1.87
34,363,36300,car,37.6796,-26.7166,-0.7335,1.0293,2.19,4.67,1.87
34,364,36400,car,37.6067,-26.614,-0.7246,1.0227,2.1872,4.67,1.87
34,365,36500,car,37.5349,-26.5123,-0.7112,1.012,2.1834,4.67,1.87
34,366,36600,car,37.4647,-26.4119,-0.6933,0.9962,2.1788,4.67,1.87
34,367,36700,car,37.3965,-26.3133,-0.6711,0.975,2.1737,4.67,1.87
34,368,36800,car,37.3306,-26.2171,-0.6455,0.9486,2.1682,4.67,1.87
34,369,36900,car,37.2675,-26.1238,-0.6165,0.9173,2.1625,4.67,1.87
34,370,37000,car,37.2075,-26.0339,-0.5838,0.8809,2.1561,4.67,1.87
34,371,37100,car,37.1509,-25.9479,-0.5483,0.8394,2.1494,4.67,1.87
34,372,37200,car,37.098,-25.8663,-0.5105,0.7934,2.1426,4.67,1.87
34,373,37300,car,37.0489,-25.7894,-0.4715,0.7439,2.1357,4.67,1.87
34,374,37400,car,37.0037,-25.7176,-0.4328,0.6922,2.1296,4.67,1.87
34,375,37500,car,36.9623,-25.651,-0.3953,0.6395,2.1244,4.67,1.87
34,376,37600,car,36.9245,-25.5896,-0.3598,0.5882,2.1197,4.67,1.87
34,377,37700,car,36.8902,-25.5332,-0.3268,0.5403,2.1148,4.67,1.87
34,378,37800,car,36.859,-25.4813,-0.2973,0.4975,2.1094,4.67,1.87
34,379,37900,car,36.8305,-25.4334,-0.2723,0.4607,2.1046,4.67,1.87
34,380,38000,car,36.8042,-25.3888,-0.2532,0.4309,2.102,4.67,1.87
34,381,38100,car,36.7795,-25.3468,-0.2405,0.4089,2.1024,4.67,1.87
34,382,38200,car,36.7558,-25.3066,-0.2344,0.3954,2.106,4.67,1.87
34,383,38300,car,36.7323,-25.2673,-0.2348,0.39,2.1127,4.67,1.87
34,384,38400,car,36.7085,-25.2282,-0.2412,0.3926,2.1218,4.67,1.87
34,385,38500,car,36.6838,-25.1884,-0.2531,0.4036,2.1309,4.67,1.87
34,386,38600,car,36.6577,-25.1471,-0.27,0.4233,2.1385,4.67,1.87
34,387,38700,car,36.6295,-25.1033,-0.2926,0.4514,2.1459,4.67,1.87
